video_game_key,title,genre,platform,publisher,year
5869,shin megami tensei: persona 2: innocent sin,role-playing,psp,atlus,2011
5870,army men: air attack 2,action,ps,3do,2000
5871,need for speed: most wanted,racing,pc,electronic arts,2005
5872,nba live 2003,sports,gc,electronic arts,0
5873,pride fc: fighting championships,fighting,ps2,thq,2003
5874,eternal ring,role-playing,ps2,ubisoft,2000
5875,dragon force,strategy,sat,sega,1996
5876,john deere: harvest in the heartland,simulation,ds,ubisoft,2007
5877,rabbids: alive & kicking,misc,x360,ubisoft,2011
5878,shin megami tensei: devil summoner - soul hackers,role-playing,3ds,atlus,2012
5879,winning post 2,sports,snes,tecmo koei,1995
5880,star gladiator episode: i final crusade,fighting,ps,virgin interactive,1996
5881,spider-man: friend or foe,action,x360,activision,2007
5882,fifa 15,sports,pc,electronic arts,2014
5883,dance dance revolution universe 3,simulation,x360,konami digital entertainment,2008
5884,we sing pop!,misc,wii,nordic games,2012
5885,showdown: legends of wrestling,fighting,ps2,acclaim entertainment,2004
5886,capcom classics collection remixed,misc,psp,capcom,2006
5887,reel fishing: angler's dream,sports,wii,zushi games,2009
5888,call of duty: modern warfare 3: defiance,shooter,ds,activision,2011
5889,simcity 4,simulation,pc,electronic arts,2003
5890,far east of eden zero,role-playing,snes,hudson soft,1995
5891,sword art online: hollow fragment,role-playing,psv,namco bandai games,2014
5892,star ocean 5: integrity and faithlessness,role-playing,ps4,square enix,2016
5893,call of juarez: the cartel,shooter,ps3,ubisoft,2011
5894,full spectrum warrior,strategy,ps2,thq,2005
5895,alvin and the chipmunks: the squeakquel,misc,ds,majesco entertainment,2009
5896,taiko no tatsujin wii: minna de party * 3-yome!,misc,wii,namco bandai games,2010
5897,james bond 007: legends,shooter,x360,activision,2012
5898,the sims 2: pets,simulation,ps2,electronic arts,2006
5899,dragon quest builders: revive alefgard,role-playing,psv,square enix,2016
5900,the suite life of zack & cody: circle of spies,action,ds,disney interactive studios,2007
5901,power pro kun pocket 6,sports,gba,konami digital entertainment,2003
5902,mega man zx,platform,ds,capcom,2006
5903,harvest moon ds cute (us sales),simulation,ds,marvelous interactive,2005
5904,power pro kun pocket 10,sports,ds,konami digital entertainment,2007
5905,wanted: weapons of fate,shooter,ps3,warner bros. interactive entertainment,2009
5906,finding nemo: the continuing adventures,action,gba,thq,2004
5907,spirit: stallion of the cimarron,platform,gba,thq,2002
5908,dreamworks madagascar kartz,racing,ps3,activision,2009
5909,future cop l.a.p.d.,simulation,ps,electronic arts,1997
5910,guitar hero: van halen,misc,x360,activision,2009
5911,final fantasy xi: wings of the goddess,role-playing,x360,square enix,2007
5912,hamster tarou,simulation,gb,jorudan,1999
5913,shark tale,action,gc,activision,2004
5914,fist of the north star: ken's rage 2,fighting,ps3,tecmo koei,2012
5915,mlb slugfest loaded,sports,ps2,midway games,2004
5916,teenage mutant ninja turtles,action,xb,konami digital entertainment,2003
5917,trace memory,adventure,ds,nintendo,2005
5918,fifa street 3,sports,x360,electronic arts,2008
5919,mah jong quest: expeditions,puzzle,ds,avanquest,2007
5920,batman: the brave and the bold the videogame,action,wii,warner bros. interactive entertainment,2010
5921,dragon ball z: budokai tenkaichi 2,fighting,wii,atari,2006
5922,amf bowling 2004,sports,xb,mud duck productions,2003
5923,thief (2014),action,x360,square enix,2014
5924,scooby-doo! night of 100 frights,platform,gc,thq,2002
5925,just dance kids 2,misc,wii,ubisoft,2011
5926,realsports boxing,sports,2600,atari,1986
5927,imagine: makeup artist,simulation,ds,ubisoft,2020
5928,grandia ii,role-playing,ps2,ubisoft,2002
5929,syphon filter: dark mirror,shooter,psp,sony computer entertainment,2006
5930,front mission evolved,shooter,ps3,square enix,2010
5931,tom and jerry tales,platform,ds,warner bros. interactive entertainment,2006
5932,mini ninjas,action,x360,eidos interactive,2009
5933,nier,role-playing,x360,square enix,2010
5934,the bigs 2,sports,wii,take-two interactive,2009
5935,x-men legends ii: rise of apocalypse,role-playing,psp,activision,2005
5936,junior brain trainer 2,misc,ds,gsp,2010
5937,the chronicles of riddick: assault on dark athena,shooter,x360,atari,2009
5938,need for speed underground,racing,gba,electronic arts,2003
5939,power pro kun pocket 4,sports,gba,konami digital entertainment,2002
5940,the godfather: dons edition,action,ps3,electronic arts,2007
5941,soul sacrifice delta,action,psv,sony computer entertainment,2014
5942,guardian heroes,role-playing,sat,sega,1995
5943,assassin's creed iv: black flag,action,wiiu,ubisoft,2013
5944,mlb power pros,sports,wii,konami digital entertainment,2007
5945,outlaw golf,sports,xb,tdk mediactive,2002
5946,the amazing spider-man 2 (2014),action,ps3,activision,2014
5947,dynasty warriors: strikeforce,action,ps3,tecmo koei,2009
5948,fisherman's bait 2: big ol' bass,sports,ps,konami digital entertainment,1999
5949,lupin the 3rd: treasure of the sorcerer king,adventure,ps2,505 games,2002
5950,up,action,x360,thq,2009
5951,kurohyou: ryu ga gotoku shinshou,adventure,psp,sega,2010
5952,prince of persia: rival swords,action,wii,ubisoft,2007
5953,one piece unlimited cruise 2: awakening of a hero,action,wii,namco bandai games,2009
5954,ben 10 alien force: vilgax attacks,action,ps2,d3publisher,2009
5955,majin and the forsaken kingdom,adventure,ps3,namco bandai games,2010
5956,nba street v3,sports,gc,electronic arts,2005
5957,winback: covert operations,shooter,ps2,midas interactive entertainment,2000
5958,punch-out!!,sports,wii,nintendo,2007
5959,flatout: head on,racing,psp,empire interactive,2008
5960,kagero: deception ii,strategy,ps,virgin interactive,1998
5961,jikkyou powerful pro yakyuu 2000 kaimakuban,sports,ps,konami digital entertainment,2000
5962,the bureau: xcom declassified,shooter,ps3,take-two interactive,2013
5963,nba live 06,sports,x360,electronic arts,2005
5964,guitar hero: van halen,misc,wii,activision,2009
5965,j-league victory goal '96,sports,sat,sega,1996
5966,shin megami tensei: strange journey,role-playing,ds,atlus,2009
5967,jeopardy! 2nd edition,misc,ps,hasbro interactive,2000
5968,sd gundam g century,strategy,ps,namco bandai games,1997
5969,ratchet & clank: size matters,platform,ps2,sony computer entertainment,2008
5970,ben 10 ultimate alien: cosmic destruction,platform,wii,d3publisher,2010
5971,atelier iris 3: grand phantasm (us sales),role-playing,ps2,tecmo koei,2006
5972,itadaki street 2: neon sign wa bara iro ni,misc,snes,enix corporation,1994
5973,def jam rapstar,misc,x360,konami digital entertainment,2010
5974,need for speed: the run,action,wii,electronic arts,2011
5975,from tv animation one piece: treasure battle!,fighting,gc,namco bandai games,2002
5976,starhawk,action,ps3,sony computer entertainment,2012
5977,dolphin,action,2600,activision,1983
5978,imagine: fashion designer world tour,simulation,ds,ubisoft,2009
5979,area 51,shooter,xb,midway games,2005
5980,the smurfs: dance party,misc,wii,ubisoft,2011
5981,disney channel: all star party,misc,wii,disney interactive studios,2010
5982,ace combat: joint assault,simulation,psp,namco bandai games,2010
5983,hamster club 4: shigessa daidassou,simulation,gba,jorudan,2003
5984,medieval moves: deadmund's quest,action,ps3,sony computer entertainment,2011
5985,angry birds star wars,strategy,x360,activision,2013
5986,mega man x8,platform,ps2,capcom,2004
5987,csi: deadly intent,adventure,wii,ubisoft,2009
5988,ford mustang: the legend lives,racing,ps2,take-two interactive,2005
5989,ys: memories of celceta,action,psv,nihon falcom corporation,2012
5990,fifa soccer 13,action,3ds,electronic arts,2012
5991,jikkyou powerful pro yakyuu 8,sports,ps2,konami digital entertainment,2001
5992,viz,racing,n64,acclaim entertainment,1998
5993,top gear overdrive,racing,n64,kemco,1998
5994,xena: warrior princess - the talisman of fate,fighting,n64,titus,1999
5995,jeremy mcgrath supercross 2000,racing,n64,acclaim entertainment,1999
5996,the new tetris,puzzle,n64,nintendo,1999
5997,ken griffey jr.'s slugfest,sports,n64,nintendo,1999
5998,supercross 2000,racing,n64,electronic arts,1999
5999,war gods,fighting,n64,midway games,1997
6000,bladestorm: the hundred years' war,action,ps3,tecmo koei,2007
6001,world of tanks,shooter,pc,wargaming.net,2011
6002,jewel quest mysteries: curse of the emerald tear,puzzle,ds,avanquest,2010
6003,duel masters: sempai legends,misc,gba,atari,2003
6004,marvel super hero squad,fighting,ps2,thq,2009
6005,turning point: fall of liberty,shooter,x360,codemasters,2008
6006,heroes of the pacific,simulation,ps2,codemasters,2005
6007,dead rising: chop till you drop,action,wii,capcom,2009
6008,the lord of the rings: the third age,role-playing,gc,electronic arts,2004
6009,disney infinity,action,3ds,disney interactive studios,2013
6010,fable: the journey,role-playing,x360,microsoft game studios,2012
6011,sonic boom: shattered crystal,action,3ds,sega,2014
6012,just dance wii 2,misc,wii,nintendo,2012
6013,madden nfl 08,sports,xb,electronic arts,2007
6014,dx game of life,misc,ps,takara,1996
6015,pirates of the caribbean,role-playing,xb,ubisoft,2003
6016,operation flashpoint: red river,shooter,x360,codemasters,2011
6017,one piece: pirate warriors 3,action,ps3,namco bandai games,2015
6018,the punisher,action,xb,thq,2005
6019,mlb pennant race,sports,ps,sony computer entertainment,1996
6020,transformers: dark of the moon,action,x360,activision,2011
6021,sd gundam gaiden: knight gundam monogatari: ooinaru isan,role-playing,snes,angel studios,1991
6022,grid 2,racing,x360,codemasters,2013
6023,wwii aces,simulation,wii,destineer,2008
6024,puzzle quest: challenge of the warlords,puzzle,wii,d3publisher,2007
6025,shrek super party,misc,ps2,tdk mediactive,2002
6026,"sakura wars 4: koi seyo,otome",adventure,dc,sega,2002
6027,"sakura wars: so long, my love",role-playing,ps2,sega,2005
6028,dynasty tactics,strategy,ps2,tecmo koei,2002
6029,the urbz: sims in the city (us weekly sales),simulation,ds,electronic arts,2004
6030,lightning returns: final fantasy xiii,role-playing,x360,square enix,2013
6031,feel the magic xy/xx,puzzle,ds,sega,2004
6032,trivial pursuit,misc,ps3,electronic arts,2009
6033,neopets puzzle adventure,puzzle,ds,capcom,2008
6034,sonic & all-stars racing transformed,racing,3ds,sega,2012
6035,shrek the third,action,wii,activision,2007
6036,snowboarding,sports,ps,midas interactive entertainment,2000
6037,purr pals,simulation,wii,deep silver,2008
6038,dragon ball heroes: ultimate mission,misc,3ds,namco bandai games,2013
6039,borderlands: the pre-sequel,shooter,pc,take-two interactive,2014
6040,surf's up,sports,ps2,ubisoft,2007
6041,blazblue: chrono phantasma,fighting,ps3,arc system works,2013
6042,looney tunes racing,racing,ps,infogrames,2000
6043,final fantasy x-2: international + last mission,role-playing,ps2,square enix,2004
6044,namco museum vol.2,misc,ps,sony computer entertainment,1996
6045,rayman 3: hoodlum havoc,platform,ps2,ubisoft,2003
6046,penguin no mondai: saikyou penguin densetsu! a penguin's troubles,adventure,ds,konami digital entertainment,2008
6047,psi-ops: the mindgate conspiracy,shooter,ps2,midway games,2004
6048,i spy: spooky mansion,puzzle,wii,storm city games,2010
6049,tomba! 2: the evil swine return,platform,ps,sony computer entertainment,1999
6050,saw,action,x360,konami digital entertainment,2009
6051,wappy dog,simulation,ds,activision,2011
6052,dragon quest: shounen yangus to fushigi no dungeon,role-playing,ps2,square enix,2006
6053,beatmania append 4thmix: the beat goes on,simulation,ps,konami digital entertainment,1999
6054,nascar 08,racing,x360,electronic arts,2007
6055,world of warcraft: legion,role-playing,pc,activision,2016
6056,romance of the three kingdoms iii: dragon of destiny,strategy,snes,tecmo koei,1992
6057,power pro kun pocket 11,sports,ds,konami digital entertainment,2008
6058,el shaddai: ascension of the metatron,action,ps3,ignition entertainment,2011
6059,family guy: back to the multiverse,action,ps3,activision,2012
6060,spyro: a hero's tail,platform,gc,vivendi games,2004
6061,warriors orochi 2,action,psp,tecmo koei,2008
6062,ratatouille: food frenzy,puzzle,ds,thq,2007
6063,links 2004,sports,xb,microsoft game studios,2003
6064,pga tour 97,sports,ps,electronic arts,1996
6065,bratz: super babyz,action,ds,thq,2008
6066,battle & get! pokemon typing ds,misc,ds,nintendo,2011
6067,kung zhu,action,ds,activision,2010
6068,earthworm jim,platform,gba,interplay,2001
6069,tales of phantasia,role-playing,gba,nintendo,2003
6070,the golden compass,action,ps3,sega,2007
6071,f1 race stars,racing,x360,codemasters,2012
6072,all star cheer squad,sports,ds,thq,2008
6073,rugby world cup 2011,sports,x360,505 games,2011
6074,ice age: dawn of the dinosaurs,action,wii,activision,2009
6075,monster 4x4: masters of metal,racing,ps2,ubisoft,2003
6076,singstar country,misc,ps2,sony computer entertainment,2008
6077,deathsmiles,shooter,x360,rising star games,2009
6078,vmx racing,racing,ps,playmates,1997
6079,hot shots golf: world invitational,sports,ps3,sony computer entertainment,2012
6080,disney's extreme skate adventure,sports,gba,activision,2003
6081,dragon ball gt: transformation,action,gba,atari,2005
6082,bratz ponyz,adventure,ds,game factory,2007
6083,super fire prowrestling x,fighting,snes,human entertainment,1995
6084,baby pals,simulation,ds,thq,2007
6085,international superstar soccer,sports,snes,konami digital entertainment,1994
6086,metal gear solid v: ground zeroes,action,xone,konami digital entertainment,2014
6087,tigger's honey hunt,platform,ps,ubisoft,2000
6088,the warriors,action,xb,take-two interactive,2005
6089,monopoly streets,misc,x360,electronic arts,2010
6090,shadow hearts,role-playing,ps2,midway games,2001
6091,nhl 2k11,sports,wii,take-two interactive,2010
6092,one piece: burning blood,fighting,ps4,namco bandai games,2016
6093,haven: call of the king,platform,ps2,midway games,0
6094,street hoops,sports,xb,activision,2002
6095,yu-gi-oh! double pack,role-playing,gba,konami digital entertainment,2006
6096,x-men: reign of apocalypse,action,gba,activision,2001
6097,r: racing evolution,racing,ps2,namco bandai games,2003
6098,tony hawk: shred,sports,ps3,activision,2010
6099,netsu chu! pro yakyuu 2003,sports,ps2,namco bandai games,2003
6100,atv quad power racing 2,racing,gc,acclaim entertainment,2003
6101,digimon adventure: anode tamer,role-playing,ws,namco bandai games,1999
6102,fantastic 4: flame on,action,gba,activision,2005
6103,siren: blood curse,action,ps3,sony computer entertainment,2008
6104,pro evolution soccer 2017,sports,ps4,konami digital entertainment,2016
6105,chromehounds,simulation,x360,sega,2006
6106,marvel nemesis: rise of the imperfects,fighting,xb,electronic arts,2005
6107,the king of fighters '95,fighting,sat,snk playmore,1995
6108,pirates of the caribbean: dead man's chest,adventure,psp,disney interactive studios,2006
6109,assassin's creed ii: discovery,action,ds,ubisoft,2009
6110,f/a-18f super hornet,simulation,gba,majesco entertainment,2004
6111,avatar: the last airbender,adventure,wii,thq,2006
6112,final fantasy vi advance,role-playing,gba,nintendo,2006
6113,polaris,action,2600,tigervision,1982
6114,viewtiful joe,action,ps2,capcom,2004
6115,triple play 2000,sports,n64,electronic arts,1999
6116,beyblade: metal masters,action,ds,konami digital entertainment,2010
6117,need for speed: most wanted,racing,wiiu,electronic arts,2013
6118,arcade hits: frisky tom,action,ps,hamster corporation,2002
